date,ticker,name,signal,universe,xs_1m,xs_3m,xs_6m,xs_12m,mae,period,rel5,w_rsi,m_rsi,rv,drawdown,move21,mkt_part,sec_part,spec_part,driver,mkt_gauge,regime,credit_stress
2008-01-23,AMG,Affiliated Managers Group Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.09800,-0.10890,-0.13131,-0.26687,-0.23425,In-sample 2005-14,2.00465,34.45786,45.36036,0.49544,0.28780,-0.19132,-0.11800,0.04756,-0.12088,Specific,96.26984,Elevated,False
2008-07-15,AMG,Affiliated Managers Group Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.10865,-0.01435,-0.23602,-0.05186,-0.27961,In-sample 2005-14,1.37424,32.63209,36.84002,0.49587,0.44597,-0.29710,-0.18710,-0.03292,-0.07708,Market,98.96825,Elevated,False
2008-12-02,AMG,Affiliated Managers Group Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.51362,0.27314,1.03790,1.01773,0.00000,In-sample 2005-14,0.74742,27.59918,25.19354,1.22033,0.80061,-0.58031,-0.16053,-0.08890,-0.33089,Specific,98.33333,Elevated,False
2008-10-09,AMT,American Tower,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04768,-0.04384,0.07654,0.02639,-0.31959,In-sample 2005-14,2.73261,27.55806,38.67312,1.05586,0.33513,-0.21813,-0.29135,-0.00933,0.08254,Market,100.00000,Elevated,False
2020-03-23,AMT,American Tower,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.16425,0.11277,-0.08764,-0.40367,0.00000,Out-of-sample 2015+,0.78073,34.78923,48.07207,0.83717,0.30288,-0.32154,-0.08033,-0.51593,0.27472,Sector,98.80952,Panic,True
2008-09-29,ANDE,The Andersons Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08868,-0.31344,-0.30714,0.08256,-0.68285,In-sample 2005-14,5.15473,37.69230,44.56305,0.55514,0.29064,-0.23829,-0.11587,-0.00048,-0.12193,Specific,100.00000,Elevated,False
2008-12-29,ANDE,The Andersons Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.08639,-0.04246,0.91232,0.37644,-0.31595,In-sample 2005-14,3.77263,31.50597,32.32909,0.86627,0.65700,0.21897,-0.01180,-0.00047,0.23124,Specific,95.23810,Elevated,False
2009-03-31,ANDE,The Andersons Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.09775,1.09804,1.20973,0.91442,-0.03926,In-sample 2005-14,1.28093,36.91253,32.83247,0.61713,0.69425,0.25561,0.11570,0.00526,0.13466,Specific,92.77778,Elevated,False
2025-04-03,ANET,Arista Networks,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.30421,0.37484,0.98570,0.90046,0.00000,Out-of-sample 2015+,6.69282,31.00639,49.25550,0.44455,0.45101,-0.20881,-0.19077,0.03552,-0.05356,Market,91.87831,Panic,False
2008-09-09,APA,APA Corporation,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05588,-0.07907,-0.04936,-0.00945,-0.41462,In-sample 2005-14,2.82935,37.85216,51.95926,0.41768,0.31413,-0.04530,-0.04098,-0.10060,0.09627,Sector,94.52381,Elevated,False
2008-12-08,APA,APA Corporation,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.17879,0.02757,0.18107,0.11445,-0.24500,In-sample 2005-14,1.74912,37.11234,38.97346,0.78197,0.54007,-0.10768,0.00193,-0.05493,-0.05467,Sector,97.53968,Elevated,False
2009-03-11,APA,APA Corporation,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01789,0.16651,0.10527,0.23615,0.00000,In-sample 2005-14,0.90003,35.93370,35.19360,0.59929,0.61208,-0.33766,-0.23077,0.01602,-0.12291,Market,92.61905,Elevated,False
2011-08-19,APA,APA Corporation,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08997,-0.06099,-0.07164,-0.35852,-0.20445,In-sample 2005-14,0.80583,32.05458,44.95010,0.48026,0.27161,-0.27865,-0.24739,-0.02054,-0.01072,Market,86.27370,Panic,False
2008-09-23,APD,Air Products,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04820,-0.10822,0.11680,0.17671,-0.43052,In-sample 2005-14,1.22467,24.31200,40.31680,0.53940,0.30634,-0.23795,-0.08639,0.00623,-0.15778,Specific,99.92063,Elevated,False
2008-10-03,APH,Amphenol,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08454,-0.10758,0.05624,0.05278,-0.44331,In-sample 2005-14,2.40120,33.02165,46.31789,0.55432,0.32316,-0.23305,-0.12934,-0.01249,-0.09122,Market,99.84127,Elevated,False
2009-01-05,APH,Amphenol,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.15221,0.19046,0.19312,0.42932,-0.18949,In-sample 2005-14,1.48465,39.09180,37.87936,0.52974,0.51596,0.11843,0.07752,0.00067,0.04024,Market,94.68254,Elevated,False
2020-03-10,APH,Amphenol,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04490,0.02490,0.02322,0.07174,-0.18648,Out-of-sample 2015+,0.35271,35.48153,50.10603,0.48321,0.17579,-0.13298,-0.17779,0.01422,0.03059,Market,98.94180,Panic,True
2020-03-20,APO,Apollo Global Management,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.26580,0.79370,0.39505,0.38018,0.00000,Out-of-sample 2015+,1.28794,24.59558,43.43325,1.62391,0.47537,-0.54848,-0.54320,0.00186,-0.00715,Market,97.11640,Panic,True
2022-06-16,APO,Apollo Global Management,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.04409,0.09046,0.25555,0.41575,0.00000,Out-of-sample 2015+,1.43657,33.01307,45.44209,0.40030,0.40311,-0.15823,-0.16010,0.00174,0.00012,Market,84.31217,Elevated,False
2026-02-26,APO,Apollo Global Management,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.12738,0.12992,0.17446,,-0.04111,Out-of-sample 2015+,1.23077,33.22386,46.35903,0.46310,0.25831,-0.13690,-0.01460,0.00372,-0.12602,Specific,62.72487,Calm,False
2022-05-17,APPF,AppFolio Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.12696,0.18042,0.40847,0.58598,0.00000,Out-of-sample 2015+,2.95935,23.41058,37.11947,0.60357,0.40773,-0.23051,-0.07332,0.03113,-0.18833,Specific,72.22222,Elevated,False
2018-10-29,APTV,Aptiv,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05919,0.03747,-0.02528,0.06210,-0.18997,Out-of-sample 2015+,0.42413,36.73064,48.11276,0.35952,0.25950,-0.09600,-0.12421,-0.01375,0.04196,Market,85.66138,Panic,False
2022-03-01,APTV,Aptiv,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05104,-0.05487,-0.14153,0.04218,-0.25446,Out-of-sample 2015+,0.71996,32.39164,46.67209,0.40883,0.33724,-0.10394,-0.03663,0.01493,-0.08224,Specific,83.78307,Panic,False
2025-04-10,ARCB,ArcBest Corporation,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02584,0.10532,-0.10069,0.42150,-0.08970,Out-of-sample 2015+,1.62158,26.09392,37.49107,0.67738,0.58018,-0.13903,-0.08426,0.00305,-0.05783,Market,94.02116,Panic,False
2006-05-24,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.04611,0.12898,0.11816,0.04990,-0.00875,In-sample 2005-14,1.92422,43.43839,61.43816,0.22593,0.13571,-0.07792,-0.03484,-0.01514,-0.02794,Market,47.46032,Calm,False
2007-07-25,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03491,0.08188,0.20995,0.33097,-0.04300,In-sample 2005-14,1.45349,39.00660,53.38177,0.23907,0.17633,-0.05813,0.01272,-0.03174,-0.03911,Specific,72.46032,Elevated,False
2008-02-29,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03826,0.07734,0.21959,-0.13598,-0.05615,In-sample 2005-14,1.15695,43.27433,50.79206,0.34075,0.15762,-0.05427,-0.01014,0.01112,-0.05525,Specific,95.63492,Elevated,False
2008-07-14,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.05556,0.18080,-0.08618,-0.40906,-0.14060,In-sample 2005-14,1.09158,45.60958,52.80743,0.35671,0.10045,-0.04441,-0.11401,-0.01344,0.08304,Market,98.88889,Elevated,False
2008-10-10,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.24471,-0.23731,-0.42809,-0.50918,-0.64948,In-sample 2005-14,1.15301,35.22731,47.09759,0.75318,0.20961,-0.19662,-0.47843,0.14941,0.13240,Market,100.00000,Elevated,False
2009-01-12,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08003,-0.30865,-0.49019,-0.23007,-0.45028,In-sample 2005-14,1.16568,40.60753,38.74348,0.70660,0.47695,0.29199,-0.03365,-0.06661,0.39225,Specific,95.71429,Elevated,False
2009-04-29,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04954,-0.07490,0.26520,0.60720,-0.15817,In-sample 2005-14,0.48882,39.04315,32.91097,0.76618,0.66187,0.08180,0.14672,0.17476,-0.23967,Sector,88.49206,Elevated,False
2020-03-16,ARE,Alexandria Real Estate Equities,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02255,0.01531,-0.13208,-0.31901,-0.14987,Out-of-sample 2015+,0.33273,30.02665,41.53061,0.42381,0.30081,-0.35008,-0.18439,-0.24911,0.08342,Sector,99.76190,Panic,True
2022-06-16,ARES,Ares Management,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.09908,0.33802,0.21380,0.56083,0.00000,Out-of-sample 2015+,3.25259,32.97781,45.98280,0.39945,0.38010,-0.25151,-0.17574,0.00004,-0.07581,Market,84.31217,Elevated,False
2025-04-03,ARES,Ares Management,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.24642,0.26209,-0.04858,-0.43536,0.00000,Out-of-sample 2015+,4.02529,31.62856,50.03966,0.44682,0.33604,-0.21390,-0.10693,-0.00103,-0.10594,Market,91.87831,Panic,False
2026-02-05,ARES,Ares Management,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.14749,-0.09007,-0.04495,,-0.26031,Out-of-sample 2015+,2.01316,32.27045,42.61251,0.47972,0.35967,-0.36753,-0.03419,-0.03374,-0.29960,Specific,69.44444,Calm,False
2007-08-09,ARLP,Alliance Resource Partners L.P.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.02135,0.19925,0.30590,0.51777,-0.04852,In-sample 2005-14,2.94488,32.14060,46.85711,0.52057,0.27459,-0.25297,-0.02881,-0.00460,-0.21956,Specific,88.09524,Elevated,False
2008-09-17,ARLP,Alliance Resource Partners L.P.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.12418,0.07746,0.25828,0.28138,-0.41893,In-sample 2005-14,3.84044,34.28015,45.34258,0.52096,0.41740,-0.30899,-0.02546,0.00649,-0.29002,Specific,100.00000,Elevated,False
2008-12-16,ARLP,Alliance Resource Partners L.P.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.17363,0.22863,0.26425,0.40812,-0.10399,In-sample 2005-14,1.77821,43.28484,41.74010,0.94076,0.50218,0.00000,0.04596,-0.03329,-0.01267,Market,96.19048,Elevated,False
2007-11-21,ASH,Ashland Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05376,0.00608,0.18992,-0.33298,-0.12606,In-sample 2005-14,1.08336,31.27754,36.96161,0.30420,0.30515,-0.23652,-0.06342,0.00240,-0.17550,Specific,93.41270,Elevated,False
2025-04-16,ASML,ASML Holding,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.04383,-0.07028,0.34755,0.94618,-0.02417,Out-of-sample 2015+,0.60084,38.62122,43.43240,0.48893,0.41860,-0.14105,-0.12223,0.03654,-0.05535,Market,92.61905,Panic,False
2022-04-28,ASND,Ascendis Pharma A/S,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.07632,-0.08065,0.25302,-0.07193,-0.14452,Out-of-sample 2015+,3.38323,36.66469,39.56003,0.46465,0.44325,-0.19242,-0.06039,-0.00334,-0.12870,Specific,72.61905,Elevated,False
2024-08-08,ATKR,Atkore Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.15069,-0.03491,-0.38721,-0.59119,-0.12824,Out-of-sample 2015+,4.23592,26.44428,41.08485,0.50322,0.50697,-0.38274,-0.09206,,,n/a,73.88889,Elevated,False
2024-11-22,ATKR,Atkore Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.11981,-0.34250,-0.29576,-0.43678,-0.34476,Out-of-sample 2015+,1.42144,37.33588,40.70779,0.51425,0.53416,0.04236,0.04066,,,n/a,27.94974,Calm,False
2025-03-04,ATKR,Atkore Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04073,0.05848,-0.17591,-0.16071,-0.16514,Out-of-sample 2015+,0.18955,28.24843,34.57285,0.51344,0.68985,-0.31385,-0.06239,,,n/a,78.59788,Panic,False
2020-03-12,ATO,Atmos Energy,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01398,-0.13267,-0.31650,-0.55066,-0.20036,Out-of-sample 2015+,0.53951,35.44176,47.38863,0.44083,0.21092,-0.22681,-0.06459,-0.18517,0.02295,Sector,99.89418,Panic,True
2008-01-18,ATR,AptarGroup Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.07866,0.21313,0.12025,0.22979,-0.00517,In-sample 2005-14,1.55596,38.21633,54.70777,0.46992,0.21454,-0.15069,-0.10434,-0.00339,-0.04296,Market,94.84127,Elevated,False
2008-09-29,ATR,AptarGroup Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.05121,0.12172,0.09375,0.04024,-0.31892,In-sample 2005-14,1.11234,41.80211,53.68355,0.42479,0.17500,-0.07588,-0.17979,0.00026,0.10365,Market,100.00000,Elevated,False
2009-01-14,ATR,AptarGroup Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03354,-0.08007,0.01192,-0.19061,-0.18219,In-sample 2005-14,0.79238,40.70552,43.24936,0.36988,0.33161,-0.05352,-0.03374,0.00832,-0.02810,Market,95.95238,Elevated,False
2022-05-12,ATRC,AtriCure Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.11090,0.15469,0.05347,0.10392,-0.18163,Out-of-sample 2015+,1.83122,31.45409,40.16646,0.73513,0.52169,-0.34853,-0.17506,0.00091,-0.17439,Market,81.11111,Elevated,False
2006-06-08,AU,AngloGold Ashanti plc,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.17767,0.01805,-0.00141,-0.23177,-0.05557,In-sample 2005-14,2.40470,35.01354,50.34571,0.44526,0.31674,-0.30326,-0.05489,-0.09228,-0.15609,Specific,52.85714,Calm,False
2020-03-12,AVAV,AeroVironment Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.13488,0.24389,0.01543,0.87813,0.00000,Out-of-sample 2015+,0.55100,36.41505,42.29548,0.60765,0.37831,-0.39442,-0.32171,-0.04033,-0.03237,Market,99.89418,Panic,True
2021-12-07,AVAV,AeroVironment Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02024,0.35118,0.61478,0.47929,-0.12581,Out-of-sample 2015+,2.12241,24.71585,38.10078,0.80594,0.57967,-0.49525,-0.00080,-0.00642,-0.48804,Specific,56.53439,Calm,False
2025-04-04,AVAV,AeroVironment Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.29872,0.84735,2.15078,0.20383,0.00000,Out-of-sample 2015+,0.52806,27.25143,42.72777,0.40466,0.52524,-0.19042,-0.13199,-0.01066,-0.04777,Market,95.60847,Panic,False
2020-03-11,AVGO,Broadcom,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.09066,0.14677,0.31738,0.53850,-0.23270,Out-of-sample 2015+,1.75477,32.03316,47.31900,0.41173,0.24247,-0.24482,-0.29346,0.07712,-0.02848,Market,99.20635,Panic,True
2025-04-04,AVGO,Broadcom,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.21617,0.56621,0.85715,0.95771,0.00000,Out-of-sample 2015+,6.56125,35.01183,52.55905,0.47485,0.41150,-0.20128,-0.33159,0.11230,0.01800,Market,95.60847,Panic,False
2008-11-06,AVT,Avnet Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03137,0.29852,0.30760,0.46841,-0.25858,In-sample 2005-14,0.99016,29.02632,32.20091,0.81792,0.56577,-0.18532,-0.06828,0.00149,-0.11853,Specific,99.12698,Elevated,False
2020-03-23,AVY,Avery Dennison,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.04473,-0.08938,-0.09599,0.24392,-0.03255,Out-of-sample 2015+,1.16244,25.54607,36.56550,0.75458,0.43521,-0.52634,-0.43408,-0.03567,-0.05659,Market,98.80952,Panic,True
2020-05-14,AWI,Armstrong World Industries Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.05243,-0.05561,-0.20402,0.09619,0.00000,Out-of-sample 2015+,0.28436,37.60741,42.13810,0.41355,0.38285,-0.11380,0.02895,-0.01856,-0.12419,Specific,88.49206,Elevated,True
2020-03-12,AWK,American Water Works,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.01846,-0.13934,-0.14408,-0.38900,-0.24335,Out-of-sample 2015+,0.90043,45.02229,60.33824,0.43746,0.16333,-0.13736,-0.02511,-0.22410,0.11185,Sector,99.89418,Panic,True
2008-10-27,AXON,Axon Enterprise,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.02265,0.33499,0.19076,-0.17564,-0.36493,In-sample 2005-14,1.96821,31.71055,36.53592,1.12732,0.74354,-0.53352,-0.53571,-0.00133,0.00352,Market,100.00000,Elevated,False
2008-10-03,AXTI,AXT Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.12200,-0.12613,-0.34429,-0.10736,-0.53684,In-sample 2005-14,1.96448,20.76825,35.66767,1.25957,0.74074,-0.73237,-0.07437,0.00169,-0.65968,Specific,99.84127,Elevated,False
2008-10-02,AYI,Acuity Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.06810,0.12239,-0.13892,-0.09196,-0.30958,In-sample 2005-14,1.59554,37.74356,44.43700,0.61438,0.30422,-0.15060,-0.19107,-0.00021,0.04067,Market,99.92063,Elevated,False
2009-01-14,AYI,Acuity Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.08710,-0.15724,-0.15476,-0.07888,-0.32046,In-sample 2005-14,1.16444,38.41939,40.40911,0.62366,0.44906,-0.13498,-0.04617,-0.00075,-0.08806,Specific,95.95238,Elevated,False
2020-03-16,AZO,AutoZone,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.03984,0.00179,0.00054,-0.18826,-0.20866,Out-of-sample 2015+,0.33351,25.30255,43.40392,0.53726,0.31894,-0.22538,-0.27010,-0.01030,0.05501,Market,99.76190,Panic,True
2008-11-19,AZZ,AZZ Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.24352,0.22909,0.80396,0.53194,-0.01026,In-sample 2005-14,5.12845,29.47625,40.43185,0.93235,0.63249,-0.64564,-0.20920,0.00188,-0.43831,Specific,99.84127,Elevated,False
2009-03-05,AZZ,AZZ Inc.,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.29058,0.69949,0.55765,0.29448,-0.00935,In-sample 2005-14,2.58890,36.35470,39.64455,0.67074,0.63271,-0.25157,-0.25783,-0.01210,0.01836,Market,95.63492,Elevated,False
2008-10-14,BA,Boeing,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.01450,0.02973,-0.06091,0.01834,-0.11673,In-sample 2005-14,0.77628,27.70310,30.91097,0.70300,0.53394,-0.32294,-0.13628,-0.03704,-0.14963,Specific,99.76190,Elevated,False
2020-03-11,BA,Boeing,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.16607,-0.12082,-0.34120,0.12060,-0.38640,Out-of-sample 2015+,1.35305,18.60721,34.49206,0.55655,0.51090,-0.59449,-0.16348,-0.05590,-0.37510,Specific,99.20635,Panic,True
2020-03-23,BAC,Bank of America,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",-0.10783,-0.10200,-0.21556,0.17986,-0.05991,Out-of-sample 2015+,0.44656,19.60991,36.54933,0.85806,0.48947,-0.63573,-0.53457,-0.17167,0.07051,Market,98.80952,Panic,True
2020-03-16,BAH,Booz Allen Hamilton Holding Corporation,Buy signal: all four conditions (chosen),"US stocks (S&P 500, Nasdaq-100 + screener list)",0.03694,-0.05892,-0.07857,-0.36837,-0.13034,Out-of-sample 2015+,1.12415,38.01856,56.12547,0.54077,0.19268,-0.17724,-0.26598,0.00156,0.08718,Market,99.76190,Panic,True
